,koi_disposition,koi_score,koi_impact,koi_impact_err1,koi_impact_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,ra,dec
1391,1,1.0,0.203,0.248,-0.203,1.0,0.5121834687052078,0.48062015503875966,0.45089936291730837,0.22536563481209448
1393,1,1.0,0.905,0.005,-0.007,1.0,0.27902532250358336,0.6821705426356589,0.8558131758146121,0.7682153863822698
1395,1,1.0,0.058,0.229,-0.058,1.0,0.5695174390826564,0.3565891472868217,0.7310667118121827,0.3893254141025224
1397,1,1.0,0.515,0.385,-0.307,1.0,0.2981366459627329,0.6666666666666667,0.6706023060539863,0.6283312748480236
1398,1,1.0,0.788,0.127,-0.567,1.0,0.47778308647873863,0.4612403100775194,0.256249385808319,0.3046122298290044
1399,1,1.0,0.384,0.077,-0.384,2.0,0.3860487338748208,0.6085271317829457,0.6555762084381449,0.6033573764161408
1400,1,1.0,0.004,0.46,-0.004,1.0,0.3860487338748208,0.6085271317829457,0.6555762084381449,0.6033573764161408
1401,1,1.0,0.648,0.267,-0.42,3.0,0.3860487338748208,0.6085271317829457,0.6555762084381449,0.6033573764161408
1402,1,1.0,0.815,0.004,-0.57,1.0,0.35547061634018157,0.5581395348837209,0.37832111780790356,0.726995042286493
1403,1,1.0,0.9,0.06,-0.603,1.0,0.294314381270903,0.7015503875968992,0.4366659509829649,0.26447890425460185
1405,1,0.9875,0.663,0.034,-0.487,1.0,0.37840420449116097,0.6937984496124031,0.7590626747972085,0.5354781271451889
1406,1,1.0,0.237,0.215,-0.236,1.0,0.3822264691829909,0.6124031007751938,0.2987013833808927,0.6937149267680485
1408,1,1.0,0.035,0.398,-0.035,1.0,0.27520305781175347,0.6666666666666667,0.12157944717858271,0.3897632943549487
1410,1,0.998,0.022,0.394,-0.022,1.0,0.6039178213091256,0.1821705426356589,0.16746532931618852,0.514170515563666
1411,1,1.0,0.029,0.426,-0.029,1.0,0.31724796942188244,0.7054263565891473,0.2731975831935731,0.0889599825462466
1412,1,1.0,0.946,0.015,-0.691,1.0,0.34400382226469184,0.6511627906976745,0.6976444380897124,0.6013580433512975
1413,1,1.0,0.434,0.02,-0.434,2.0,0.34400382226469184,0.6511627906976745,0.6976444380897124,0.6013580433512975
1415,1,1.0,0.153,0.27,-0.153,1.0,0.31342570473005255,0.7131782945736433,0.49973150217662443,0.7305441129464736
1416,1,1.0,0.838,0.074,-0.634,1.0,0.2866698518872432,0.7093023255813953,0.6029403888258358,0.8155277074811393
1417,1,1.0,0.175,0.29,-0.175,1.0,0.39369326325848064,0.6007751937984496,0.5965430148416679,0.555124610541045
1418,1,1.0,0.097,0.358,-0.097,1.0,0.26373626373626374,0.6627906976744187,0.5493339717045682,0.6242769134230715
1419,1,1.0,0.359,0.075,-0.359,1.0,0.6841853798375537,0.43410852713178294,0.17908176073094673,0.294828999119054
1420,1,1.0,0.956,0.017,-0.043,1.0,0.3019589106545628,0.6937984496124031,0.7255845125425537,0.43839943500643885
1421,1,0.9875,0.764,0.015,-0.544,1.0,0.39369326325848064,0.6007751937984496,0.4618162562042105,0.8544092332812805
1423,1,0.998,0.568,0.022,-0.028,1.0,0.45867176301958906,0.4418604651162791,0.5981507416175358,0.30588477129943303
1424,1,1.0,0.519,0.047,-0.433,1.0,0.3210702341137124,0.6744186046511628,0.5605908535622657,0.27759354584993545
1425,1,1.0,0.338,0.05,-0.338,1.0,0.6765408504538939,0.05813953488372092,0.7013116572766176,0.14751315065148418
1426,1,1.0,0.376,0.069,-0.376,2.0,0.3210702341137124,0.6744186046511628,0.5605908535622657,0.27759354584993545
1427,1,0.999,0.011,0.405,-0.011,1.0,0.39751552795031053,0.5542635658914729,0.320949676568409,0.6746049747165763
1428,1,1.0,0.074,0.364,-0.074,2.0,0.39751552795031053,0.5542635658914729,0.320949676568409,0.6746049747165763
1429,1,1.0,0.882,0.019,-0.663,1.0,0.7262302914476827,0.10077519379844957,0.36152661388615925,0.6107424445330869
1430,1,1.0,0.88,0.039,-0.597,2.0,0.7262302914476827,0.10077519379844957,0.36152661388615925,0.6107424445330869
1431,1,0.998,0.868,0.004,-0.601,1.0,0.26373626373626374,0.6627906976744187,0.4095120418828664,0.40363769659879045
1432,1,1.0,0.872,0.039,-0.615,1.0,0.40898232202580026,0.5852713178294573,0.6954484845125908,0.8558126907043722
1434,1,0.994,0.188,0.261,-0.188,1.0,0.3822264691829909,0.6124031007751938,0.341881329085183,0.9271787215292209
1436,1,1.0,0.88,0.029,-0.643,1.0,0.6459627329192547,0.1821705426356589,0.5022599925202531,0.3642906989689134
1437,1,1.0,0.046,0.117,-0.046,1.0,0.3057811753463927,0.7209302325581395,0.26459680382799355,0.16137295688691156
1438,1,1.0,0.897,0.044,-0.633,1.0,0.6459627329192547,0.41085271317829464,0.6031835039408389,0.4143640343085577
1439,1,1.0,0.863,0.005,-0.625,1.0,0.27902532250358336,0.6434108527131783,0.2218607062168072,0.23323960519333609
1441,1,1.0,0.859,0.033,-0.606,1.0,0.5580506450071667,0.4883720930232558,0.47966798485979645,0.12277931814746657
1443,1,1.0,0.01,0.424,-0.01,1.0,0.6077400860009555,0.38372093023255816,0.5247351000008873,0.3630316011904453
1444,1,0.9875,0.814,0.11,-0.574,3.0,0.39751552795031053,0.5542635658914729,0.320949676568409,0.6746049747165763
1445,1,0.995,0.677,0.217,-0.455,1.0,0.31724796942188244,0.7054263565891473,0.41651766939232004,0.48473715245575555
1446,1,1.0,0.921,0.017,-0.666,1.0,0.6880076445293837,0.3643410852713178,0.7988380774158639,0.6559638234090399
1447,1,1.0,0.879,0.057,-0.601,1.0,0.4166268514094601,0.5775193798449613,0.42134410988430737,0.6325301879703411
1448,1,1.0,0.583,0.369,-0.37,1.0,0.6268514094601051,0.42248062015503873,0.46567256492500775,0.5030412512005698
1452,1,0.993,0.808,0.113,-0.575,1.0,0.31342570473005255,0.6821705426356589,0.8719877827668654,0.48365282267277365
1453,1,1.0,0.731,0.159,-0.487,1.0,0.5465838509316769,0.5387596899224807,0.8419211496643673,0.5593938789846225
1454,1,0.9875,0.327,0.124,-0.327,1.0,0.2981366459627329,0.6666666666666667,0.25848539283350647,0.399111077480542
1455,1,0.995,0.405,0.045,-0.405,2.0,0.2981366459627329,0.6666666666666667,0.25848539283350647,0.399111077480542
1456,1,1.0,0.253,0.195,-0.253,2.0,0.5695174390826564,0.3565891472868217,0.7310667118121827,0.3893254141025224
1458,1,0.9875,0.807,0.019,-0.567,2.0,0.4701385570950788,0.4767441860465116,0.5668787791709047,0.07076746644470466
1459,1,0.999,0.939,0.007,-0.662,1.0,0.2713807931199235,0.6782945736434108,0.3009257469618749,0.41394203041616073
1460,1,1.0,0.744,0.105,-0.518,1.0,0.3210702341137124,0.7170542635658914,0.9371496196552531,0.6293503066986266
1461,1,1.0,0.493,0.427,-0.292,1.0,0.4013377926421404,0.5465116279069768,0.6689652377987176,0.543047565894736
1462,1,1.0,0.494,0.413,-0.295,1.0,0.6153846153846153,0.23643410852713176,0.4191383758140521,0.7088487468782625
1463,1,1.0,0.035,0.419,-0.035,1.0,0.4816053511705685,0.562015503875969,0.380425786782455,0.6410112370699692
1464,1,1.0,0.643,0.009,-0.484,1.0,0.44720496894409933,0.5465116279069768,0.7365586915749436,0.5666348435272686
1465,1,1.0,0.665,0.297,-0.451,2.0,0.4013377926421404,0.5465116279069768,0.46518773190829954,0.30433945091736847
1466,1,0.993,0.058,0.076,-0.058,1.0,0.4701385570950788,0.5232558139534884,0.39790678817454506,0.7338238616441801
1467,1,1.0,0.063,0.362,-0.063,1.0,0.4013377926421404,0.5465116279069768,0.46518773190829954,0.30433945091736847
1468,1,0.9875,0.248,0.22,-0.248,3.0,0.4013377926421404,0.5465116279069768,0.46518773190829954,0.30433945091736847
1469,1,0.9875,0.001,0.417,-0.001,1.0,0.3860487338748208,0.5658914728682171,0.13340220042465845,0.7396597043066357
1470,1,1.0,0.896,0.025,-0.619,1.0,0.6230291447682752,0.22868217054263562,0.6349086292359445,0.8389996894507159
1471,1,1.0,0.738,0.158,-0.518,1.0,0.2866698518872432,0.7093023255813953,0.4168413571412284,0.8148375339429212
1472,1,1.0,0.03,0.399,-0.03,1.0,0.6383182035355948,0.3527131782945736,0.3921260509954898,0.20784127020098708
1473,1,1.0,0.654,0.003,-0.506,1.0,0.6153846153846153,0.375968992248062,0.06583389648791638,0.703630033694373
1474,1,0.9875,0.755,0.025,-0.535,1.0,0.4701385570950788,0.4767441860465116,0.5668787791709047,0.07076746644470466
1475,1,0.999,0.203,0.229,-0.203,1.0,0.31342570473005255,0.7131782945736433,0.6475273283278948,0.10599128375030853
1477,1,1.0,0.229,0.228,-0.229,1.0,0.3019589106545628,0.6937984496124031,0.19687108052559488,0.6193827693736562
1478,1,1.0,0.942,0.058,-0.679,1.0,0.2866698518872432,0.6782945736434108,0.3377395231124716,0.6972723197135284
1479,1,0.998,0.074,0.08,-0.051,1.0,0.3822264691829909,0.5697674418604651,0.3204802128980493,0.3695587697075715
1480,1,0.997,0.79,0.131,-0.535,1.0,0.40898232202580026,0.49224806201550386,0.22609752269423744,0.5397187797301641
1481,1,0.99,0.882,0.036,-0.611,1.0,0.42044911610129,0.5736434108527132,0.7782203321548629,0.6284445859659762
1485,1,1.0,0.55,0.338,-0.348,1.0,0.6344959388437649,0.42248062015503873,0.22693491920148467,0.48225845574615045
1486,1,1.0,0.013,0.426,-0.012,1.0,0.26755852842809363,0.6550387596899225,0.5825387458892823,0.4384902759535434
1487,1,1.0,0.673,0.237,-0.455,1.0,0.294314381270903,0.7015503875968992,0.668995045015885,0.6022286184321084
1489,1,1.0,0.032,0.426,-0.032,1.0,0.40898232202580026,0.5852713178294573,0.14996336972452973,0.22759715964236937
1490,1,1.0,0.026,0.402,-0.026,1.0,0.6650740563784042,0.0736434108527132,0.6005697835856321,0.6458644098676953
1491,1,1.0,0.334,0.148,-0.224,1.0,0.31724796942188244,0.7093023255813953,0.8832120629807871,0.31032202187493496
1492,1,1.0,0.674,0.02,-0.515,1.0,0.6192068800764453,0.37209302325581395,0.18321378621052986,0.543939394812361
1494,1,1.0,0.927,0.019,-0.672,1.0,0.40516005733397037,0.49612403100775193,0.7687602666069289,0.6671214475604148
1497,1,0.9875,0.498,0.01,-0.468,1.0,0.4357381748686096,0.6007751937984496,0.8988762213390817,0.5884731608533258
1498,1,0.9875,0.837,0.067,-0.59,1.0,0.6918299092212136,0.03100775193798455,0.755195188369969,0.8069752787789595
1499,1,0.9875,0.466,0.451,-0.257,1.0,0.27902532250358336,0.6744186046511628,0.42824913803582554,0.3034675954849422
1500,1,1.0,0.032,0.4,-0.032,1.0,0.40516005733397037,0.5891472868217054,0.46084146705534046,0.47837578947280823
1502,1,1.0,0.775,0.012,-0.548,1.0,0.4357381748686096,0.5581395348837209,0.5266329814063511,0.16964082744259557
1503,1,1.0,0.779,0.025,-0.552,2.0,0.4357381748686096,0.5581395348837209,0.5266329814063511,0.16964082744259557
1506,1,0.999,0.821,0.043,-0.563,1.0,0.27902532250358336,0.6821705426356589,0.6254741792652609,0.6578049050142347
1507,1,1.0,0.695,0.07,-0.418,2.0,0.4701385570950788,0.5232558139534884,0.39790678817454506,0.7338238616441801
1508,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.7794866731466321,0.3938745033916189
1510,1,1.0,0.734,0.079,-0.502,1.0,0.43956043956043955,0.5968992248062015,0.45693718734441546,0.6777271761480224
1512,1,0.999,0.873,0.011,-0.602,1.0,0.4357381748686096,0.5581395348837209,0.3910716206882583,0.9097921227519183
1513,1,1.0,0.771,0.122,-0.535,1.0,0.504538939321548,0.4883720930232558,0.07679550060056783,0.3577564885179023
1514,1,1.0,0.44,0.445,-0.242,1.0,0.2866698518872432,0.6705426356589148,0.3305476004957324,0.7167139468509398
1515,1,0.999,0.359,0.116,-0.359,1.0,0.2981366459627329,0.6976744186046512,0.1246100028363415,0.771348342767284
1519,1,1.0,0.588,0.057,-0.137,1.0,0.6000955566172957,0.3914728682170543,0.358949686814638,0.29146871630474624
1520,1,0.9875,0.066,0.293,-0.066,1.0,0.294314381270903,0.6627906976744187,0.34874909821524724,0.09840641676379702
1523,1,0.9875,0.019,0.397,-0.019,1.0,0.42044911610129,0.6937984496124031,0.5982187393316956,0.40453029372738447
1526,1,0.998,0.663,0.257,-0.448,2.0,0.43956043956043955,0.5968992248062015,0.45693718734441546,0.6777271761480224
1527,1,0.999,0.025,0.439,-0.025,1.0,0.3057811753463927,0.689922480620155,0.12712405530915483,0.2693200417471444
1528,1,0.998,0.146,0.278,-0.146,2.0,0.3057811753463927,0.689922480620155,0.12712405530915483,0.2693200417471444
1529,1,0.996,0.455,0.046,-0.429,3.5,0.3057811753463927,0.689922480620155,0.12712405530915483,0.2693200417471444
1530,1,1.0,0.474,0.462,-0.265,1.0,0.3057811753463927,0.7209302325581395,0.6102221988318366,0.7597132754985703
1531,1,0.9875,0.36,0.081,-0.36,2.0,0.2981366459627329,0.6976744186046512,0.1246100028363415,0.771348342767284
1533,1,0.992,0.13,0.321,-0.13,2.0,0.31724796942188244,0.7093023255813953,0.8832120629807871,0.31032202187493496
1535,1,0.9875,0.02,0.399,-0.02,1.0,0.294314381270903,0.6782945736434108,0.6943526035439866,0.2766499267094722
1536,1,0.999,0.675,0.075,-0.251,1.0,0.6230291447682752,0.22868217054263562,0.238574171766885,0.3467532107537501
1540,1,1.0,0.502,0.006,-0.462,1.0,0.3745819397993311,0.6201550387596899,0.7270133960154279,0.7273760109096199
1541,1,1.0,0.027,0.411,-0.027,1.0,0.42044911610129,0.5736434108527132,0.4266912452011553,0.6115901013199845
1542,1,1.0,0.047,0.377,-0.047,1.0,0.27902532250358336,0.6782945736434108,0.5771846245059109,0.48079046860164887
1543,1,1.0,0.901,0.038,-0.639,2.0,0.27902532250358336,0.6782945736434108,0.5771846245059109,0.48079046860164887
1544,1,1.0,0.187,0.254,-0.187,3.0,0.27902532250358336,0.6782945736434108,0.5771846245059109,0.48079046860164887
1545,1,1.0,0.627,0.024,-0.475,1.0,0.2904921165790731,0.6744186046511628,0.4871128030846741,0.36233118483930493
1546,1,0.9875,0.31,0.146,-0.31,3.0,0.3057811753463927,0.7209302325581395,0.6102221988318366,0.7597132754985703
1548,1,0.9875,0.024,0.426,-0.024,2.0,0.3057811753463927,0.7209302325581395,0.6102221988318366,0.7597132754985703
1549,1,0.9875,0.75,0.196,-0.511,2.0,0.26373626373626374,0.6395348837209303,0.803882483183374,0.6647509405623007
1550,1,0.9875,0.279,0.175,-0.279,1.0,0.4013377926421404,0.3914728682170543,0.7304640471401154,0.23834961652508824
1551,1,0.999,0.52,0.336,-0.314,1.0,0.3057811753463927,0.7209302325581395,0.15589314298941126,0.5653071189022212
1552,1,0.989,0.631,0.307,-0.409,1.0,0.43956043956043955,0.45736434108527135,0.7920145533737823,0.2542131090208515
1553,1,0.996,0.493,0.43,-0.278,1.0,0.5312947921643574,0.3914728682170543,0.7029501227451895,0.6417685650504081
1554,1,1.0,0.221,0.222,-0.221,1.0,0.3057811753463927,0.689922480620155,0.5201913623342023,0.16324726361652342
1556,1,1.0,0.894,0.004,-0.665,1.0,0.7376970855231725,0.0852713178294574,0.4821172997828267,0.5107962769167518
1559,1,1.0,1.06,0.39,-0.116,1.0,0.31342570473005255,0.7170542635658914,0.2337603061946396,0.7670988557561631
1560,1,1.0,0.001,0.459,-0.001,1.0,0.6077400860009555,0.44573643410852715,0.3829291272865962,0.23637915538916898
1561,1,1.0,0.847,0.005,-0.587,1.0,0.2981366459627329,0.6976744186046512,0.5719897854392677,0.7992165400430924
1562,1,1.0,0.189,0.289,-0.189,1.0,0.6497849976110845,0.4612403100775194,0.062104734177840015,0.682187345017438
1566,1,0.989,0.035,0.354,-0.035,1.0,0.7491638795986622,0.0,0.7246809812722201,0.2196526418871252
1569,1,0.9875,0.851,0.017,-0.599,1.0,0.27902532250358336,0.6821705426356589,0.16152158391826177,0.6803191839755796
1570,1,1.0,0.541,0.061,-0.41,1.0,0.39369326325848064,0.6395348837209303,0.5785906868281447,0.6273747241562466
1571,1,1.0,0.025,0.429,-0.025,1.0,0.6115623506927854,0.4418604651162791,0.696531790561453,0.3829723734050736
1572,1,1.0,0.16,0.291,-0.16,1.0,0.3860487338748208,0.5658914728682171,0.47679019119001254,0.5348822515034364
1573,1,1.0,0.664,0.046,-0.485,1.0,0.6459627329192547,0.3449612403100776,0.8977817375837827,0.660781786537346
1574,1,1.0,0.133,0.319,-0.133,1.0,0.6000955566172957,0.2558139534883721,0.8011947105230206,0.3188553733380477
1575,1,0.999,0.131,0.016,-0.111,1.0,0.336359292881032,0.5310077519379846,0.6807251164460855,0.6215127623208394
1576,1,0.996,0.729,0.035,-0.511,1.0,0.5083612040133779,0.43410852713178294,0.668163237361858,0.5952130597913321
1578,1,1.0,0.871,0.022,-0.597,1.0,0.42044911610129,0.5736434108527132,0.3987879640320049,0.20442599628480362
1579,1,0.99,0.085,0.129,-0.05,1.0,0.3745819397993311,0.6201550387596899,0.4929219502675899,0.10287420372532319
1580,1,1.0,0.17,0.269,-0.17,3.0,0.42044911610129,0.5736434108527132,0.3987879640320049,0.20442599628480362
1581,1,1.0,0.732,0.202,-0.508,2.0,0.42044911610129,0.5736434108527132,0.3987879640320049,0.20442599628480362
1582,1,1.0,0.405,0.073,-0.405,1.0,0.31724796942188244,0.6472868217054264,0.8857675661149695,0.5537550824357589
1583,1,1.0,0.476,0.466,-0.275,2.0,0.31724796942188244,0.6472868217054264,0.8857675661149695,0.5537550824357589
1584,1,1.0,0.786,0.057,-0.533,2.0,0.31724796942188244,0.7131782945736433,0.8238318947469914,0.6596384325448987
1585,1,0.9875,0.033,0.387,-0.033,1.0,0.32871476349737216,0.6666666666666667,0.784359221677672,0.8353776387486636
1586,1,1.0,0.941,0.019,-0.667,1.0,0.37840420449116097,0.6937984496124031,0.19471797482314734,0.7083161206063053
1587,1,1.0,0.265,0.184,-0.265,1.0,0.48542761586239846,0.5077519379844961,0.42394106367985884,0.665548983724106
1593,1,1.0,0.287,0.168,-0.287,1.0,0.6918299092212136,0.29844961240310075,0.4178021741570497,0.32835238144440115
1594,1,1.0,0.048,0.401,-0.048,1.0,0.2981366459627329,0.6976744186046512,0.6253474985923102,0.5145861817155675
1595,1,1.0,0.116,0.345,-0.116,2.0,0.2981366459627329,0.6976744186046512,0.6253474985923102,0.5145861817155675
1597,1,0.99,0.834,0.09,-0.593,1.0,0.28284758719541325,0.6821705426356589,0.268997559999832,0.19548094775979719
1599,1,0.9875,0.86,0.001,-0.649,1.0,0.39751552795031053,0.5077519379844961,0.6615530212176175,0.4845229496305188
1600,1,0.9875,0.484,0.062,-0.407,2.0,0.39751552795031053,0.5077519379844961,0.6615530212176175,0.4845229496305188
1603,1,1.0,0.916,0.015,-0.668,1.0,0.40898232202580026,0.5852713178294573,0.3263531661552097,0.607487662691879
1605,1,1.0,0.656,0.004,-0.49,1.0,0.2904921165790731,0.6744186046511628,0.5758689153107106,0.5004433537555815
1606,1,1.0,0.029,0.329,-0.029,1.0,0.26755852842809363,0.6666666666666667,0.41091065240081015,0.6932904902075823
1608,1,1.0,0.475,0.043,-0.082,1.0,0.39369326325848064,0.5581395348837209,0.9246249995924796,0.5879859230461304
1610,1,0.992,0.699,0.198,-0.47,1.0,0.30960344003822265,0.686046511627907,0.4089317326236728,0.8445410512416562
1614,1,1.0,0.849,0.073,-0.61,1.0,0.47396082178690874,0.5193798449612403,0.24079434370795383,0.2002935334113194
1615,1,0.998,0.187,0.26,-0.187,2.0,0.47396082178690874,0.5193798449612403,0.24079434370795383,0.2002935334113194
1616,1,0.996,0.541,0.378,-0.328,3.0,0.47396082178690874,0.5193798449612403,0.24079434370795383,0.2002935334113194
1617,1,1.0,0.875,0.001,-0.61,1.0,0.40516005733397037,0.49612403100775193,0.7442750349186902,0.8769031546519432
1619,1,1.0,0.367,0.076,-0.367,1.0,1.0,0.0,0.5552395266055044,0.2710502449024559
1620,1,1.0,0.603,0.246,-0.378,1.0,0.5542283803153368,0.5503875968992248,0.05624854748033492,0.6510005403723991
1623,1,1.0,0.516,0.033,-0.429,1.0,0.4166268514094601,0.5775193798449613,0.0831826283538355,0.45157297277607533
1624,1,1.0,0.548,0.392,-0.334,1.0,0.40898232202580026,0.5852713178294573,0.7015729361645846,0.6184169361326686
1625,1,1.0,0.01,0.441,-0.01,1.0,0.3210702341137124,0.7054263565891473,0.20335368452134617,0.1634790072588892
1626,1,1.0,0.24,0.219,-0.24,1.0,0.294314381270903,0.7015503875968992,0.5432067256259625,0.317285854310454
1627,1,0.999,0.007,0.436,-0.007,1.0,0.462494027711419,0.48062015503875966,0.41841508506001723,0.8553741062585569
1630,1,0.9875,0.371,0.039,-0.371,1.0,0.7797419971333014,0.2829457364341086,0.544984912424999,0.10718591582494685
1631,1,0.997,0.045,0.396,-0.045,1.0,0.2904921165790731,0.7054263565891473,0.4476727316591287,0.44142618622496554
1633,1,0.9875,0.519,0.437,-0.323,2.0,0.2904921165790731,0.7054263565891473,0.4476727316591287,0.44142618622496554
1634,1,1.0,0.054,0.409,-0.054,3.5,0.2904921165790731,0.7054263565891473,0.4476727316591287,0.44142618622496554
1635,1,0.998,0.022,0.417,-0.022,1.0,0.6459627329192547,0.3449612403100776,0.28890878106645523,0.38925877180094703
1636,1,1.0,0.884,0.054,-0.595,2.0,0.6459627329192547,0.3449612403100776,0.28890878106645523,0.38925877180094703
1637,1,1.0,0.893,0.055,-0.629,1.0,0.39369326325848064,0.6007751937984496,0.9150377876338247,0.6065403305317321
1638,1,1.0,0.061,0.388,-0.061,2.0,0.39369326325848064,0.6007751937984496,0.9150377876338247,0.6065403305317321
1639,1,1.0,0.488,0.011,-0.476,1.0,0.5083612040133779,0.4844961240310077,0.16999242244651036,0.29731236911205494
1640,1,1.0,0.053,0.378,-0.053,1.0,0.40898232202580026,0.5852713178294573,0.05120181302398308,0.49407853382327227
